Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000169184,MN1,16.763576709947483,2.584178972040318e-48,5.485340370651026e-46
ENSG00000072163,LIMS2,17.0819820231491,3.215885378189248e-48,6.7860856571637e-46
ENSG00000151917,BEND6,16.989943584000844,3.9128081932195526e-48,8.20843089563538e-46
ENSG00000109610,SOD3,16.693561239075393,4.0330488527154436e-48,8.411486133340763e-46
ENSG00000118762,PKD2,16.728737751048374,4.242176261848006e-48,8.796508037067834e-46
ENSG00000145423,SFRP2,17.28750545150784,4.505621815256053e-48,9.289090309119561e-46
ENSG00000156113,KCNMA1,16.768609758471985,4.53279705419738e-48,9.291715927155578e-46
ENSG00000156218,ADAMTSL3,16.718220010255223,5.468866626969005e-48,1.1146855256207904e-45
ENSG00000151617,EDNRA,16.66344941781646,5.591527553569378e-48,1.1332478414078775e-45
ENSG00000175899,A2M,16.67838705132212,6.186794044331408e-48,1.2468475435522506e-45
ENSG00000114200,BCHE,16.583347831452013,1.2012441681636636e-47,2.4073872650578267e-45
ENSG00000163637,PRICKLE2,16.701627555727008,1.5394728184591487e-47,3.0680838009213914e-45
ENSG00000106571,GLI3,16.561206340013147,1.5602333423959304e-47,3.0922790437441556e-45
ENSG00000189367,KIAA0408,16.616067648324986,1.5856984147693212e-47,3.125481276539553e-45
ENSG00000171812,COL8A2,16.730542481781814,1.7610469108602017e-47,3.452133105644154e-45
ENSG00000144935,TRPC1,16.593388444956016,1.9406118436009755e-47,3.783454818777054e-45
ENSG00000266964,FXYD1,16.52503225089417,2.5451453621505613e-47,4.9352432203474106e-45
ENSG00000123572,NRK,16.52872626688248,2.5681015083546e-47,4.9529841617851916e-45
ENSG00000119147,ECRG4,16.50374220893347,2.615438721068721e-47,5.017306590422365e-45
ENSG00000233117,LINC00702,16.487043632399665,3.0803640528109237e-47,5.87776062055778e-45
ENSG00000183578,TNFAIP8L3,16.491952411287013,3.219121224859796e-47,6.110028343883358e-45
ENSG00000102383,ZDHHC15,16.745858979606833,3.660373724547074e-47,6.910978243193536e-45
ENSG00000149131,SERPING1,16.707288430563228,4.320732236135129e-47,8.115059031773585e-45
ENSG00000149596,JPH2,16.78058080672783,4.978335035058645e-47,9.301448578784311e-45
ENSG00000134198,TSPAN2,16.426395079895308,5.619446894817266e-47,1.0444892148071491e-44
ENSG00000168461,RAB31,16.481313358075372,5.875567121408025e-47,1.08646504817665e-44
ENSG00000115594,IL1R1,16.427740115513835,6.273164480269641e-47,1.1540370738498092e-44
ENSG00000135298,ADGRB3,16.522562292772957,6.50988794264131e-47,1.191475562073325e-44
ENSG00000068976,PYGM,17.06188766906901,7.072494787209457e-47,1.287876170058705e-44
ENSG00000197256,KANK2,16.90427332132712,7.970170359423002e-47,1.4440097035534412e-44
ENSG00000185070,FLRT2,16.380825175700206,9.257198138431028e-47,1.668761149848926e-44
ENSG00000128606,LRRC17,16.37634211164327,9.377908567828773e-47,1.6820685702686077e-44
ENSG00000123119,NECAB1,16.59802060112637,9.872143817654546e-47,1.7619075381627937e-44
ENSG00000189320,FAM180A,16.643763694668376,1.1938723028267736e-46,2.1201871841240023e-44
ENSG00000121361,KCNJ8,16.347612513646784,1.2623533690182027e-46,2.2307587392507384e-44
ENSG00000171476,HOPX,16.532137584910355,1.3582533058148406e-46,2.388461805857636e-44
ENSG00000228221,LINC00578,16.41871589239232,1.5314851139264147e-46,2.679949536189379e-44
ENSG00000163145,C1QTNF7,16.345824527661716,1.7454847337149078e-46,3.039600672454121e-44
ENSG00000172638,EFEMP2,16.315208832857085,1.9623971090805245e-46,3.400824709857278e-44
ENSG00000091656,ZFHX4,16.337542903569766,1.994165151343021e-46,3.439263772794624e-44
ENSG00000180447,GAS1,16.34114073448846,2.8858802683836018e-46,4.953358031948562e-44
ENSG00000105737,GRIK5,16.288367125183242,3.1268417878564522e-46,5.341390259798786e-44
ENSG00000106034,CPED1,16.43500233102218,3.5698612306385484e-46,6.069271655293681e-44
ENSG00000112562,SMOC2,16.239554314804792,3.600017777163272e-46,6.091671590574438e-44
ENSG00000176971,FIBIN,16.23903746686101,4.3788232266770555e-46,7.374719512234084e-44
